Optimal path [nodeId(time to the node):
17(0) -> 79(132) -> 47(147) -> 50(128) -> 37(123) -> 11(135) -> 73(140) -> 24(143) -> 58(142) -> 5(132) -> 92(146) -> 54(127) -> 86(155) -> 56(146) -> 46(145) -> 16(151) -> 61(118) -> 85(125) -> 27(150) -> 71(151) -> 57(139) -> 53(121) -> 69(136) -> 66(128) -> 28(141) -> 49(151) -> 22(139) -> 21(133) -> 25(129) -> 65(132) -> 78(153) -> 35(132) -> 77(119) -> 89(129) -> 87(144) -> 55(141) -> 42(122) -> 32(138) -> 2(156) -> 82(155) -> 9(150) -> 52(157) -> 3(165) -> 8(120) -> 10(162) -> 84(113) -> 30(149) -> 44(159) -> 0(132) -> 19(155) -> 45(155) -> 1(142) -> 26(132) -> 20(116) -> 41(143) -> 72(132) -> 91(139) -> 36(154) -> 48(113) -> 80(150) -> 68(132) -> 14(131) -> 51(131) -> 67(143) -> 99(147) -> 12(155) -> 94(138) -> 88(138) -> 95(136) -> 81(140) -> 15(161) -> 38(164) -> 31(143) -> 62(143) -> 60(139) -> 64(137) -> 75(133) -> 7(143) -> 40(161) -> 43(141) -> 90(159) -> 76(166) -> 70(138) -> 6(121) -> 23(163) -> 34(132) -> 93(135) -> 98(159) -> 29(139) -> 39(143) -> 74(156) -> 96(154) -> 13(126) -> 18(147) -> 63(148) -> 33(118) -> 83(120) -> 59(159) -> 4(158) -> 97(138)
Total time of delivery: 13947
6620 5432871 5226529 206342 206342
6630 5432871 5226529 206342 206342
6640 5432871 5226529 206342 206342
6650 5432871 5226529 206342 206342
6660 5432871 5226529 206342 206342
6670 5432871 5226529 206342 206342
6680 5432871 5226529 206342 206342
6690 5432871 5226529 206342 206342
6700 5432871 5226529 206342 206342
6710 5432871 5226529 206342 206342
6720 5432871 5226529 206342 206342
6730 5432871 5226529 206342 206342
6740 5432871 5226529 206342 206342
6750 5432871 5226529 206342 206342
6760 5432871 5226529 206342 206342
6770 5432871 5226529 206342 206342
6780 5432871 5226529 206342 206342
6790 5432871 5226529 206342 206342
6800 5432871 5226529 206342 206342
6810 5432871 5226529 206342 206342
6820 5432871 5226529 206342 206342
6830 5432871 5226529 206342 206342
6840 5432871 5226529 206342 206342
6850 5432871 5226529 206342 206342
6860 5432871 5226529 206342 206342
6870 5432871 5226529 206342 206342
6880 5432871 5226529 206342 206342
6890 5432871 5226529 206342 206342
6900 5432871 5226529 206342 206342
6910 5432871 5226529 206342 206342
6920 5432871 5226529 206342 206342
6930 5432871 5226529 206342 206342
6940 5432871 5226529 206342 206342
6950 5432871 5226529 206342 206342
6960 5432871 5226529 206342 206342
6970 5432871 5226529 206342 206342
6980 5432871 5226529 206342 206342
6990 5432871 5226529 206342 206342
7000 5432871 5226529 206342 206342
7010 5432871 5226529 206342 206342
7020 5432871 5226529 206342 206342
7030 5432871 5226529 206342 206342
7040 5432871 5226529 206342 206342
7050 5432871 5226529 206342 206342
7060 5432871 5226529 206342 206342
7070 5432871 5226529 206342 206342
7080 5432871 5226529 206342 206342
7090 5432871 5226529 206342 206342
7100 5432871 5226529 206342 206342
7110 5432871 5226529 206342 206342
7120 5432871 5226529 206342 206342
7130 5432871 5226529 206342 206342
7140 5432871 5226529 206342 206342
7150 5432871 5226529 206342 206342
7160 5432871 5226529 206342 206342
7170 5432871 5226529 206342 206342
7180 5432871 5226529 206342 206342
7190 5432871 5226529 206342 206342
7200 5432871 5226529 206342 206342
7210 5432871 5226529 206342 206342
7220 5432871 5226529 206342 206342
7230 5432871 5226529 206342 206342
7240 5432871 5226529 206342 206342
7250 5432871 5226529 206342 206342
7260 5432871 5226529 206342 206342
7270 5432871 5226529 206342 206342
7280 5432871 5226529 206342 206342
7290 5432871 5226529 206342 206342
7300 5432871 5226529 206342 206342
7310 5432871 5226529 206342 206342
7320 5432871 5226529 206342 206342
7330 5432871 5226529 206342 206342
7340 5432871 5226529 206342 206342
7350 5432871 5226529 206342 206342
7360 5432871 5226529 206342 206342
7370 5432871 5226529 206342 206342
7380 5432871 5226529 206342 206342
7390 5432871 5226529 206342 206342
7400 5432871 5226529 206342 206342
7410 5432871 5226529 206342 206342
7420 5432871 5226529 206342 206342
7430 5432871 5226529 206342 206342
7440 5432871 5226529 206342 206342
7450 5432871 5226529 206342 206342
7460 5432871 5226529 206342 206342
7470 5432871 5226529 206342 206342
7480 5432871 5226529 206342 206342
7490 5432871 5226529 206342 206342
7500 5432871 5226529 206342 206342
7510 5432871 5226529 206342 206342
7520 5432871 5226529 206342 206342
7530 5432871 5226529 206342 206342
7540 5432871 5226529 206342 206342
7550 5432871 5226529 206342 206342
7560 5432871 5226529 206342 206342
7570 5432871 5226529 206342 206342
7580 5432871 5226529 206342 206342
7590 5432871 5226529 206342 206342
7600 5432871 5226529 206342 206342
7610 5432871 5226529 206342 206342
7620 5432871 5226529 206342 206342
7630 5432871 5226529 206342 206342
7640 5432871 5226529 206342 206342
7650 5432871 5226529 206342 206342
7660 5432871 5226529 206342 206342
7670 5432871 5226529 206342 206342
7680 5432871 5226529 206342 206342
7690 5432871 5226529 206342 206342
7700 5432871 5226529 206342 206342
7710 5432871 5226529 206342 206342
7720 5432871 5226529 206342 206342
7730 5432871 5226529 206342 206342
7740 5432871 5226529 206342 206342
7750 5432871 5226529 206342 206342
7760 5432871 5226529 206342 206342
7770 5432871 5226529 206342 206342
7780 5432871 5226529 206342 206342
7790 5432871 5226529 206342 206342
7800 5432871 5226529 206342 206342
7810 5432871 5226529 206342 206342
7820 5432871 5226529 206342 206342
7830 5432871 5226529 206342 206342
7840 5432871 5226529 206342 206342
7850 5432871 5226529 206342 206342
7860 5432871 5226529 206342 206342
7870 5432871 5226529 206342 206342
7880 5432871 5226529 206342 206342
7890 5432871 5226529 206342 206342
7900 5432871 5226529 206342 206342
7910 5432871 5226529 206342 206342
7920 5432871 5226529 206342 206342
7930 5432871 5226529 206342 206342
7940 5432871 5226529 206342 206342
7950 5432871 5226529 206342 206342
7960 5432871 5226529 206342 206342
7970 5432871 5226529 206342 206342
7980 5432871 5226529 206342 206342
7990 5432871 5226529 206342 206342
8000 5432871 5226529 206342 206342
8010 5432871 5226529 206342 206342
8020 5432871 5226529 206342 206342
8030 5432871 5226529 206342 206342
8040 5432871 5226529 206342 206342
8050 5432871 5226529 206342 206342
8060 5432871 5226529 206342 206342
8070 5432871 5226529 206342 206342
8080 5432871 5226529 206342 206342
8090 5432871 5226529 206342 206342
8100 5432871 5226529 206342 206342
8110 5432871 5226529 206342 206342
8120 5432871 5226529 206342 206342
8130 5432871 5226529 206342 206342
8140 5432871 5226529 206342 206342
8150 5432871 5226529 206342 206342
8160 5432871 5226529 206342 206342
8170 5432871 5226529 206342 206342
8180 5432871 5226529 206342 206342
8190 5432871 5226529 206342 206342
8200 5432871 5226529 206342 206342
8210 5432871 5226529 206342 206342
8220 5432871 5226529 206342 206342
8230 5432871 5226529 206342 206342
8240 5432871 5226529 206342 206342
8250 5432871 5226529 206342 206342
8260 5432871 5226529 206342 206342
8270 5432871 5226529 206342 206342
8280 5432871 5226529 206342 206342
8290 5432871 5226529 206342 206342
8300 5432871 5226529 206342 206342
8310 5432871 5226529 206342 206342
8320 5432871 5226529 206342 206342
8330 5432871 5226529 206342 206342
8340 5432871 5226529 206342 206342
8350 5432871 5226529 206342 206342
8360 5432871 5226529 206342 206342
8370 5432871 5226529 206342 206342
8380 5432871 5226529 206342 206342
8390 5432871 5226529 206342 206342
8400 5432871 5226529 206342 206342
8410 5432871 5226529 206342 206342
8420 5432871 5226529 206342 206342
8430 5432871 5226529 206342 206342
8440 5432871 5226529 206342 206342
8450 5432871 5226529 206342 206342
8460 5432871 5226529 206342 206342
8470 5432871 5226529 206342 206342
8480 5432871 5226529 206342 206342
8490 5432871 5226529 206342 206342
8500 5432871 5226529 206342 206342
8510 5432871 5226529 206342 206342
8520 5432871 5226529 206342 206342
8530 5432871 5226529 206342 206342
8540 5432871 5226529 206342 206342
8550 5432871 5226529 206342 206342
8560 5432871 5226529 206342 206342
8570 5432871 5226529 206342 206342
8580 5432871 5226529 206342 206342
8590 5432871 5226529 206342 206342
8600 5432871 5226529 206342 206342
8610 5432871 5226529 206342 206342
8620 5432871 5226529 206342 206342
8630 5432871 5226529 206342 206342
8640 5432871 5226529 206342 206342
8650 5432871 5226529 206342 206342
8660 5432871 5226529 206342 206342
8670 5432871 5226529 206342 206342
8680 5432871 5226529 206342 206342
8690 5432871 5226529 206342 206342
8700 5432871 5226529 206342 206342
8710 5432871 5226529 206342 206342
8720 5432871 5226529 206342 206342
8730 5432871 5226529 206342 206342
8740 5432871 5226529 206342 206342
8750 5432871 5226529 206342 206342
8760 5432871 5226529 206342 206342
8770 5432871 5226529 206342 206342
8780 5432871 5226529 206342 206342
8790 5432871 5226529 206342 206342
8800 5432871 5226529 206342 206342
8810 5432871 5226529 206342 206342
8820 5432871 5226529 206342 206342
8830 5432871 5226529 206342 206342
8840 5432871 5226529 206342 206342
8850 5432871 5226529 206342 206342
8860 5432871 5226529 206342 206342
8870 5432871 5226529 206342 206342
8880 5432871 5226529 206342 206342
8890 5432871 5226529 206342 206342
8900 5432871 5226529 206342 206342
8910 5432871 5226529 206342 206342
8920 5432871 5226529 206342 206342
8930 5432871 5226529 206342 206342
8940 5432871 5226529 206342 206342
8950 5432871 5226529 206342 206342
8960 5432871 5226529 206342 206342
8970 5432871 5226529 206342 206342
8980 5432871 5226529 206342 206342
8990 5432871 5226529 206342 206342
9000 5432871 5226529 206342 206342
9010 5432871 5226529 206342 206342
9020 5432871 5226529 206342 206342
9030 5432871 5226529 206342 206342
9040 5432871 5226529 206342 206342
9050 5432871 5226529 206342 206342
9060 5432871 5226529 206342 206342
9070 5432871 5226529 206342 206342
9080 5432871 5226529 206342 206342
9090 5432871 5226529 206342 206342
9100 5432871 5226529 206342 206342
9110 5432871 5226529 206342 206342
9120 5432871 5226529 206342 206342
9130 5432871 5226529 206342 206342
9140 5432871 5226529 206342 206342
9150 5432871 5226529 206342 206342
9160 5432871 5226529 206342 206342
9170 5432871 5226529 206342 206342
9180 5432871 5226529 206342 206342
9190 5432871 5226529 206342 206342
9200 5432871 5226529 206342 206342
9210 5432871 5226529 206342 206342
9220 5432871 5226529 206342 206342
9230 5432871 5226529 206342 206342
9240 5432871 5226529 206342 206342
9250 5432871 5226529 206342 206342
9260 5432871 5226529 206342 206342
9270 5432871 5226529 206342 206342
9280 5432871 5226529 206342 206342
9290 5432871 5226529 206342 206342
9300 5432871 5226529 206342 206342
9310 5432871 5226529 206342 206342
9320 5432871 5226529 206342 206342
9330 5432871 5226529 206342 206342
9340 5432871 5226529 206342 206342
9350 5432871 5226529 206342 206342
9360 5432871 5226529 206342 206342
9370 5432871 5226529 206342 206342
9380 5432871 5226529 206342 206342
9390 5432871 5226529 206342 206342
9400 5432871 5226529 206342 206342
9410 5432871 5226529 206342 206342
9420 5432871 5226529 206342 206342
9430 5432871 5226529 206342 206342
9440 5432871 5226529 206342 206342
9450 5432871 5226529 206342 206342
9460 5432871 5226529 206342 206342
9470 5432871 5226529 206342 206342
9480 5432871 5226529 206342 206342
9490 5432871 5226529 206342 206342
9500 5432871 5226529 206342 206342
9510 5432871 5226529 206342 206342
9520 5432871 5226529 206342 206342
9530 5432871 5226529 206342 206342
9540 5432871 5226529 206342 206342
9550 5432871 5226529 206342 206342
9560 5432871 5226529 206342 206342
9570 5432871 5226529 206342 206342
9580 5432871 5226529 206342 206342
9590 5432871 5226529 206342 206342
9600 5432871 5226529 206342 206342
9610 5432871 5226529 206342 206342
9620 5432871 5226529 206342 206342
9630 5432871 5226529 206342 206342
9640 5432871 5226529 206342 206342
9650 5432871 5226529 206342 206342
9660 5432871 5226529 206342 206342
9670 5432871 5226529 206342 206342
9680 5432871 5226529 206342 206342
9690 5432871 5226529 206342 206342
9700 5432871 5226529 206342 206342
9710 5432871 5226529 206342 206342
9720 5432871 5226529 206342 206342
9730 5432871 5226529 206342 206342
9740 5432871 5226529 206342 206342
9750 5432871 5226529 206342 206342
9760 5432871 5226529 206342 206342
9770 5432871 5226529 206342 206342
9780 5432871 5226529 206342 206342
9790 5432871 5226529 206342 206342
9800 5432871 5226529 206342 206342
9810 5432871 5226529 206342 206342
9820 5432871 5226529 206342 206342
9830 5432871 5226529 206342 206342
9840 5432871 5226529 206342 206342
9850 5432871 5226529 206342 206342
9860 5432871 5226529 206342 206342
9870 5432871 5226529 206342 206342
9880 5432871 5226529 206342 206342
9890 5432871 5226529 206342 206342
9900 5432871 5226529 206342 206342
9910 5432871 5226529 206342 206342
9920 5432871 5226529 206342 206342
9930 5432871 5226529 206342 206342
9940 5432871 5226529 206342 206342
9950 5432871 5226529 206342 206342
9960 5432871 5226529 206342 206342
9970 5432871 5226529 206342 206342
9980 5432871 5226529 206342 206342
9990 5432871 5226529 206342 206342
10000 5432871 5226529 206342 206342
10010 5432871 5226529 206342 206342
10020 5432871 5226529 206342 206342
10030 5432871 5226529 206342 206342
10040 5432871 5226529 206342 206342
10050 5432871 5226529 206342 206342
10060 5432871 5226529 206342 206342
10070 5432871 5226529 206342 206342
10080 5432871 5226529 206342 206342
10090 5432871 5226529 206342 206342
10100 5432871 5226529 206342 206342
10110 5432871 5226529 206342 206342
10120 5432871 5226529 206342 206342
10130 5432871 5226529 206342 206342
10140 5432871 5226529 206342 206342
10150 5432871 5226529 206342 206342
10160 5432871 5226529 206342 206342
10170 5432871 5226529 206342 206342
10180 5432871 5226529 206342 206342
10190 5432871 5226529 206342 206342
10200 5432871 5226529 206342 206342
10210 5432871 5226529 206342 206342
10220 5432871 5226529 206342 206342
10230 5432871 5226529 206342 206342
10240 5432871 5226529 206342 206342
10250 5432871 5226529 206342 206342
10260 5432871 5226529 206342 206342
10270 5432871 5226529 206342 206342
10280 5432871 5226529 206342 206342
10290 5432871 5226529 206342 206342
10300 5432871 5226529 206342 206342
10310 5432871 5226529 206342 206342
10320 5432871 5226529 206342 206342
10330 5432871 5226529 206342 206342
10340 5432871 5226529 206342 206342
10350 5432871 5226529 206342 206342
10360 5432871 5226529 206342 206342
10370 5432871 5226529 206342 206342
10380 5432871 5226529 206342 206342
10390 5432871 5226529 206342 206342
10400 5432871 5226529 206342 206342
10410 5432871 5226529 206342 206342
10420 5432871 5226529 206342 206342
10430 5432871 5226529 206342 206342
10440 5432871 5226529 206342 206342
10450 5432871 5226529 206342 206342
10460 5432871 5226529 206342 206342
10470 5432871 5226529 206342 206342
10480 5432871 5226529 206342 206342
10490 5432871 5226529 206342 206342
10500 5432871 5226529 206342 206342
10510 5432871 5226529 206342 206342
10520 5432871 5226529 206342 206342
10530 5432871 5226529 206342 206342
10540 5432871 5226529 206342 206342
10550 5432871 5226529 206342 206342
10560 5432871 5226529 206342 206342
10570 5432871 5226529 206342 206342
10580 5432871 5226529 206342 206342
10590 5432871 5226529 206342 206342
10600 5432871 5226529 206342 206342
10610 5432871 5226529 206342 206342
10620 5432871 5226529 206342 206342
10630 5432871 5226529 206342 206342
10640 5432871 5226529 206342 206342
10650 5432871 5226529 206342 206342
10660 5432871 5226529 206342 206342
10670 5432871 5226529 206342 206342
10680 5432871 5226529 206342 206342
10690 5432871 5226529 206342 206342
10700 5432871 5226529 206342 206342
10710 5432871 5226529 206342 206342
10720 5432871 5226529 206342 206342
10730 5432871 5226529 206342 206342
10740 5432871 5226529 206342 206342
10750 5432871 5226529 206342 206342
10760 5432871 5226529 206342 206342
10770 5432871 5226529 206342 206342
10780 5432871 5226529 206342 206342
10790 5432871 5226529 206342 206342
10800 5432871 5226529 206342 206342
10810 5432871 5226529 206342 206342
10820 5432871 5226529 206342 206342
10830 5432871 5226529 206342 206342
10840 5432871 5226529 206342 206342
10850 5432871 5226529 206342 206342
10860 5432871 5226529 206342 206342
10870 5432871 5226529 206342 206342
10880 5432871 5226529 206342 206342
10890 5432871 5226529 206342 206342
10900 5432871 5226529 206342 206342
10910 5432871 5226529 206342 206342
10920 5432871 5226529 206342 206342
10930 5432871 5226529 206342 206342
10940 5432871 5226529 206342 206342
10950 5432871 5226529 206342 206342
10960 5432871 5226529 206342 206342
10970 5432871 5226529 206342 206342
10980 5432871 5226529 206342 206342
10990 5432871 5226529 206342 206342
11000 5432871 5226529 206342 206342
11010 5432871 5226529 206342 206342
11020 5432871 5226529 206342 206342
11030 5432871 5226529 206342 206342
11040 5432871 5226529 206342 206342
11050 5432871 5226529 206342 206342
11060 5432871 5226529 206342 206342
11070 5432871 5226529 206342 206342
11080 5432871 5226529 206342 206342
11090 5432871 5226529 206342 206342
11100 5432871 5226529 206342 206342
11110 5432871 5226529 206342 206342
11120 5432871 5226529 206342 206342
11130 5432871 5226529 206342 206342
11140 5432871 5226529 206342 206342
11150 5432871 5226529 206342 206342
11160 5432871 5226529 206342 206342
11170 5432871 5226529 206342 206342
11180 5432871 5226529 206342 206342
11190 5432871 5226529 206342 206342
11200 5432871 5226529 206342 206342
11210 5432871 5226529 206342 206342
11220 5432871 5226529 206342 206342
11230 5432871 5226529 206342 206342
11240 5432871 5226529 206342 206342
11250 5432871 5226529 206342 206342
11260 5432871 5226529 206342 206342
11270 5432871 5226529 206342 206342
11280 5432871 5226529 206342 206342
11290 5432871 5226529 206342 206342
11300 5432871 5226529 206342 206342
11310 5432871 5226529 206342 206342
11320 5432871 5226529 206342 206342
11330 5432871 5226529 206342 206342
11340 5432871 5226529 206342 206342
11350 5432871 5226529 206342 206342
11360 5432871 5226529 206342 206342
11370 5432871 5226529 206342 206342
11380 5432871 5226529 206342 206342
11390 5432871 5226529 206342 206342
11400 5432871 5226529 206342 206342
11410 5432871 5226529 206342 206342
11420 5432871 5226529 206342 206342
11430 5432871 5226529 206342 206342
11440 5432871 5226529 206342 206342
11450 5432871 5226529 206342 206342
11460 5432871 5226529 206342 206342
11470 5432871 5226529 206342 206342
11480 5432871 5226529 206342 206342
11490 5432871 5226529 206342 206342
11500 5432871 5226529 206342 206342
11510 5432871 5226529 206342 206342
11520 5432871 5226529 206342 206342
11530 5432871 5226529 206342 206342
11540 5432871 5226529 206342 206342
11550 5432871 5226529 206342 206342
11560 5432871 5226529 206342 206342
11570 5432871 5226529 206342 206342
11580 5432871 5226529 206342 206342
11590 5432871 5226529 206342 206342
11600 5432871 5226529 206342 206342
11610 5432871 5226529 206342 206342
11620 5432871 5226529 206342 206342
11630 5432871 5226529 206342 206342
11640 5432871 5226529 206342 206342
11650 5432871 5226529 206342 206342
11660 5432871 5226529 206342 206342
11670 5432871 5226529 206342 206342
11680 5432871 5226529 206342 206342
11690 5432871 5226529 206342 206342
11700 5432871 5226529 206342 206342
11710 5432871 5226529 206342 206342
11720 5432871 5226529 206342 206342
11730 5432871 5226529 206342 206342
11740 5432871 5226529 206342 206342
11750 5432871 5226529 206342 206342
11760 5432871 5226529 206342 206342
11770 5432871 5226529 206342 206342
11780 5432871 5226529 206342 206342
11790 5432871 5226529 206342 206342
11800 5432871 5226529 206342 206342
11810 5432871 5226529 206342 206342
11820 5432871 5226529 206342 206342
11830 5432871 5226529 206342 206342
11840 5432871 5226529 206342 206342
11850 5432871 5226529 206342 206342
11860 5432871 5226529 206342 206342
11870 5432871 5226529 206342 206342
11880 5432871 5226529 206342 206342
11890 5432871 5226529 206342 206342
11900 5432871 5226529 206342 206342
11910 5432871 5226529 206342 206342
11920 5432871 5226529 206342 206342
11930 5432871 5226529 206342 206342
11940 5432871 5226529 206342 206342
11950 5432871 5226529 206342 206342
11960 5432871 5226529 206342 206342
11970 5432871 5226529 206342 206342
11980 5432871 5226529 206342 206342
11990 5432871 5226529 206342 206342
12000 5432871 5226529 206342 206342
12010 5432871 5226529 206342 206342
12020 5432871 5226529 206342 206342
12030 5432871 5226529 206342 206342
12040 5432871 5226529 206342 206342
12050 5432871 5226529 206342 206342
12060 5432871 5226529 206342 206342
12070 5432871 5226529 206342 206342
12080 5432871 5226529 206342 206342
12090 5432871 5226529 206342 206342
12100 5432871 5226529 206342 206342
12110 5432871 5226529 206342 206342
12120 5432871 5226529 206342 206342
12130 5432871 5226529 206342 206342
12140 5432871 5226529 206342 206342
12150 5432871 5226529 206342 206342
12160 5432871 5226529 206342 206342
12170 5432871 5226529 206342 206342
12180 5432871 5226529 206342 206342
12190 5432871 5226529 206342 206342
12200 5432871 5226529 206342 206342
12210 5432871 5226529 206342 206342
12220 5432871 5226529 206342 206342
12230 5432871 5226529 206342 206342
12240 5432871 5226529 206342 206342
12250 5432871 5226529 206342 206342
12260 5432871 5226529 206342 206342
12270 5432871 5226529 206342 206342
12280 5432871 5226529 206342 206342
12290 5432871 5226529 206342 206342
12300 5432871 5226529 206342 206342
12310 5432871 5226529 206342 206342
12320 5432871 5226529 206342 206342
12330 5432871 5226529 206342 206342
12340 5432871 5226529 206342 206342
12350 5432871 5226529 206342 206342
12360 5432871 5226529 206342 206342
12370 5432871 5226529 206342 206342
12380 5432871 5226529 206342 206342
12390 5432871 5226529 206342 206342
12400 5432871 5226529 206342 206342
12410 5432871 5226529 206342 206342
12420 5432871 5226529 206342 206342
12430 5432871 5226529 206342 206342
12440 5432871 5226529 206342 206342
12450 5432871 5226529 206342 206342
12460 5432871 5226529 206342 206342
12470 5432871 5226529 206342 206342
12480 5432871 5226529 206342 206342
12490 5432871 5226529 206342 206342
12500 5432871 5226529 206342 206342
12510 5432871 5226529 206342 206342
12520 5432871 5226529 206342 206342
12530 5432871 5226529 206342 206342
12540 5432871 5226529 206342 206342
12550 5432871 5226529 206342 206342
12560 5432871 5226529 206342 206342
12570 5432871 5226529 206342 206342
12580 5432871 5226529 206342 206342
12590 5432871 5226529 206342 206342
12600 5432871 5226529 206342 206342
12610 5432871 5226529 206342 206342
12620 5432871 5226529 206342 206342
12630 5432871 5226529 206342 206342
12640 5432871 5226529 206342 206342
12650 5432871 5226529 206342 206342
12660 5432871 5226529 206342 206342
12670 5432871 5226529 206342 206342
12680 5432871 5226529 206342 206342
12690 5432871 5226529 206342 206342
12700 5432871 5226529 206342 206342
12710 5432871 5226529 206342 206342
12720 5432871 5226529 206342 206342
12730 5432871 5226529 206342 206342
12740 5432871 5226529 206342 206342
12750 5432871 5226529 206342 206342
12760 5432871 5226529 206342 206342
12770 5432871 5226529 206342 206342
12780 5432871 5226529 206342 206342
12790 5432871 5226529 206342 206342
12800 5432871 5226529 206342 206342
12810 5432871 5226529 206342 206342
12820 5432871 5226529 206342 206342
12830 5432871 5226529 206342 206342
12840 5432871 5226529 206342 206342
12850 5432871 5226529 206342 206342
12860 5432871 5226529 206342 206342
12870 5432871 5226529 206342 206342
12880 5432871 5226529 206342 206342
12890 5432871 5226529 206342 206342
12900 5432871 5226529 206342 206342
12910 5432871 5226529 206342 206342
12920 5432871 5226529 206342 206342
12930 5432871 5226529 206342 206342
12940 5432871 5226529 206342 206342
12950 5432871 5226529 206342 206342
12960 5432871 5226529 206342 206342
12970 5432871 5226529 206342 206342
12980 5432871 5226529 206342 206342
12990 5432871 5226529 206342 206342
13000 5432871 5226529 206342 206342
13010 5432871 5226529 206342 206342
13020 5432871 5226529 206342 206342
13030 5432871 5226529 206342 206342
13040 5432871 5226529 206342 206342
13050 5432871 5226529 206342 206342
13060 5432871 5226529 206342 206342
13070 5432871 5226529 206342 206342
13080 5432871 5226529 206342 206342
13090 5432871 5226529 206342 206342
13100 5432871 5226529 206342 206342
13110 5432871 5226529 206342 206342
13120 5432871 5226529 206342 206342
13130 5432871 5226529 206342 206342
13140 5432871 5226529 206342 206342
13150 5432871 5226529 206342 206342
13160 5432871 5226529 206342 206342
13170 5432871 5226529 206342 206342
13180 5432871 5226529 206342 206342
13190 5432871 5226529 206342 206342
13200 5432871 5226529 206342 206342
13210 5432871 5226529 206342 206342
13220 5432871 5226529 206342 206342
13230 5432871 5226529 206342 206342
13240 5432871 5226529 206342 206342
13250 5432871 5226529 206342 206342
13260 5432871 5226529 206342 206342
13270 5432871 5226529 206342 206342
13280 5432871 5226529 206342 206342
13290 5432871 5226529 206342 206342
13300 5432871 5226529 206342 206342
13310 5432871 5226529 206342 206342
13320 5432871 5226529 206342 206342
13330 5432871 5226529 206342 206342
13340 5432871 5226529 206342 206342
13350 5432871 5226529 206342 206342
13360 5432871 5226529 206342 206342
13370 5432871 5226529 206342 206342
13380 5432871 5226529 206342 206342
13390 5432871 5226529 206342 206342
13400 5432871 5226529 206342 206342
13410 5432871 5226529 206342 206342
13420 5432871 5226529 206342 206342
13430 5432871 5226529 206342 206342
13440 5432871 5226529 206342 206342
13450 5432871 5226529 206342 206342
13460 5432871 5226529 206342 206342
13470 5432871 5226529 206342 206342
13480 5432871 5226529 206342 206342
13490 5432871 5226529 206342 206342
13500 5432871 5226529 206342 206342
13510 5432871 5226529 206342 206342
13520 5432871 5226529 206342 206342
13530 5432871 5226529 206342 206342
13540 5432871 5226529 206342 206342
13550 5432871 5226529 206342 206342
13560 5432871 5226529 206342 206342
13570 5432871 5226529 206342 206342
13580 5432871 5226529 206342 206342
13590 5432871 5226529 206342 206342
13600 5432871 5226529 206342 206342
13610 5432871 5226529 206342 206342
13620 5432871 5226529 206342 206342
13630 5432871 5226529 206342 206342
13640 5432871 5226529 206342 206342
13650 5432871 5226529 206342 206342
13660 5432871 5226529 206342 206342
13670 5432871 5226529 206342 206342
13680 5432871 5226529 206342 206342
13690 5432871 5226529 206342 206342
13700 5432871 5226529 206342 206342
13710 5432871 5226529 206342 206342
13720 5432871 5226529 206342 206342
13730 5432871 5226529 206342 206342
13740 5432871 5226529 206342 206342
13750 5432871 5226529 206342 206342
13760 5432871 5226529 206342 206342
13770 5432871 5226529 206342 206342
13780 5432871 5226529 206342 206342
13790 5432871 5226529 206342 206342
13800 5432871 5226529 206342 206342
13810 5432871 5226529 206342 206342
13820 5432871 5226529 206342 206342
13830 5432871 5226529 206342 206342
13840 5432871 5226529 206342 206342
13850 5432871 5226529 206342 206342
13860 5432871 5226529 206342 206342
13870 5432871 5226529 206342 206342
13880 5432871 5226529 206342 206342
13890 5432871 5226529 206342 206342
13900 5432871 5226529 206342 206342
13910 5432871 5226529 206342 206342
13920 5432871 5226529 206342 206342
13930 5432871 5226529 206342 206342
13940 5432871 5226529 206342 206342

